publisher,page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,month,year,date
Marvel,93257,Igor Drenkov (Earth-616),\/Igor_Drenkov_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,8.0,"1962, May",May,1962.0,1962-05-01
Marvel,36636,"Jonathan Storm (Skrull, Cow) (Earth-616)","\/Jonathan_Storm_(Skrull,_Cow)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,8.0,"1962, January",January,1962.0,1962-01-01
Marvel,124827,Margus (Earth-616),\/Margus_(Earth-616),,,,,,,Deceased Characters,8.0,"1962, August",August,1962.0,1962-08-01
Marvel,289548,"Reed Richards (Skrull, Cow) (Earth-616)","\/Reed_Richards_(Skrull,_Cow)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,8.0,"1962, January",January,1962.0,1962-01-01
Marvel,8804,B. J. Kosmojian (Earth-616),\/B._J._Kosmojian_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1963, May",May,1963.0,1963-05-01
Marvel,57141,Molto (Earth-616),\/Molto_(Earth-616),Secret Identity,,Red Eyes,Pink Hair,Male Characters,,Deceased Characters,8.0,"1963, October",October,1963.0,1963-10-01
Marvel,425489,Valtrauta (Earth-616),\/Valtrauta_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,8.0,"1963, April",April,1963.0,1963-04-01
Marvel,8798,Blackie Gaxton (Earth-616),\/Blackie_Gaxton_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,8.0,"1964, April",April,1964.0,1964-04-01
Marvel,2664,Infant Terrible (Earth-616),\/Infant_Terrible_(Earth-616),,,Green Eyes,No Hair,Male Characters,,Living Characters,8.0,"1964, March",March,1964.0,1964-03-01
Marvel,9514,Oshtur (Earth-616),\/Oshtur_(Earth-616),Secret Identity,Good Characters,Variable Eyes,Variable Hair,Female Characters,,Living Characters,8.0,"1964, May",May,1964.0,1964-05-01
Marvel,19629,Rabble Rouser (Weinberg) (Earth-616),\/Rabble_Rouser_(Weinberg)_(Earth-616),Secret Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1964, April",April,1964.0,1964-04-01
Marvel,8860,Wilson Allan (Earth-616),\/Wilson_Allan_(Earth-616),No Dual Identity,,,Brown Hair,Male Characters,,Living Characters,8.0,"1964, October",October,1964.0,1964-10-01
Marvel,727084,Ernst Mueller (Earth-616),\/Ernst_Mueller_(Earth-616),No Dual Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,8.0,"1965, January",January,1965.0,1965-01-01
Marvel,727082,Fritz von Sydow (Earth-616),\/Fritz_von_Sydow_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1965, January",January,1965.0,1965-01-01
Marvel,46005,Gregson Gilbert (Earth-616),\/Gregson_Gilbert_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1965, February",February,1965.0,1965-02-01
Marvel,727081,Ludwig Schroeder (Earth-616),\/Ludwig_Schroeder_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1965, January",January,1965.0,1965-01-01
Marvel,727085,Manfred Adler (Earth-616),\/Manfred_Adler_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1965, January",January,1965.0,1965-01-01
Marvel,727083,Otto Rabe (Earth-616),\/Otto_Rabe_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1965, January",January,1965.0,1965-01-01
Marvel,2472,Tiboro (Earth-616),\/Tiboro_(Earth-616),No Dual Identity,,Green Eyes,,Male Characters,,Living Characters,8.0,"1965, February",February,1965.0,1965-02-01
Marvel,637707,Abraham Lincoln (Earth-616),\/Abraham_Lincoln_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Deceased Characters,8.0,"1966, January",January,1966.0,1966-01-01
Marvel,297064,Bornag Royale (Earth-616),\/Bornag_Royale_(Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,8.0,"1966, July",July,1966.0,1966-07-01
Marvel,2682,Juan Meroz (Earth-616),\/Juan_Meroz_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,8.0,"1966, October",October,1966.0,1966-10-01
Marvel,18757,Tri-Man (Earth-616),\/Tri-Man_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,8.0,"1966, November",November,1966.0,1966-11-01
Marvel,1241,Brona (Earth-616),\/Brona_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,8.0,"1967, August",August,1967.0,1967-08-01
Marvel,14093,Caldwell Rozza (Earth-616),\/Caldwell_Rozza_(Earth-616),Secret Identity,Bad Characters,White Eyes,Bald,Male Characters,,Deceased Characters,8.0,"1967, July",July,1967.0,1967-07-01
Marvel,2084,Magnir (Earth-616),\/Magnir_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1967, August",August,1967.0,1967-08-01
Marvel,301956,Gerhard Winkler (Earth-616),\/Gerhard_Winkler_(Earth-616),,,,,Male Characters,,Deceased Characters,8.0,"1968, April",April,1968.0,1968-04-01
Marvel,308575,Jeremy Logan (Earth-616),\/Jeremy_Logan_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1968, March",March,1968.0,1968-03-01
Marvel,310926,Krimonn (Earth-616),\/Krimonn_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,8.0,"1969, October",October,1969.0,1969-10-01
Marvel,51873,Super-Humanoid (Earth-616),\/Super-Humanoid_(Earth-616),,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,8.0,"1969, June",June,1969.0,1969-06-01
Marvel,12207,Valeria (Latverian) (Earth-616),\/Valeria_(Latverian)_(Earth-616),No Dual Identity,,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,8.0,"1969, May",May,1969.0,1969-05-01
Marvel,177432,Igron (Earth-616),\/Igron_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,8.0,"1970, June",June,1970.0,1970-06-01
Marvel,1098,Marcus Lassiter (Earth-616),\/Marcus_Lassiter_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,8.0,"1970, January",January,1970.0,1970-01-01
Marvel,16649,Yeti (Inhuman) (Earth-616),\/Yeti_(Inhuman)_(Earth-616),Secret Identity,,Red Eyes,White Hair,Male Characters,,Living Characters,8.0,"1970, June",June,1970.0,1970-06-01
Marvel,306189,Rafe Michel (Earth-616),\/Rafe_Michel_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1971, November",November,1971.0,1971-11-01
Marvel,16027,Richard Janus (Earth-616),\/Richard_Janus_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1971, February",February,1971.0,1971-02-01
Marvel,57951,Stoneface (Earth-616),\/Stoneface_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,8.0,"1971, February",February,1971.0,1971-02-01
Marvel,5462,Tagak (Earth-616),\/Tagak_(Earth-616),,,Green Eyes,,Male Characters,,Living Characters,8.0,"1971, January",January,1971.0,1971-01-01
Marvel,702284,Astrella Carpenter (Earth-616),\/Astrella_Carpenter_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,8.0,"1972, August",August,1972.0,1972-08-01
Marvel,130294,Danny French (Earth-616),\/Danny_French_(Earth-616),,,,Blond Hair,Male Characters,,Deceased Characters,8.0,"1972, May",May,1972.0,1972-05-01
Marvel,560170,Jake Jensen (Earth-616),\/Jake_Jensen_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,8.0,"1972, May",May,1972.0,1972-05-01
Marvel,1168,Bi-Beast (Earth-616),\/Bi-Beast_(Earth-616),Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Deceased Characters,8.0,"1973, November",November,1973.0,1973-11-01
Marvel,439935,Janice Carr (Earth-616),\/Janice_Carr_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,8.0,"1973, August",August,1973.0,1973-08-01
Marvel,2678,Kamuu (Ancient Atlantis) (Earth-616),\/Kamuu_(Ancient_Atlantis)_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,8.0,"1973, June",June,1973.0,1973-06-01
Marvel,309449,Lou Hackett (Earth-616),\/Lou_Hackett_(Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Deceased Characters,8.0,"1973, June",June,1973.0,1973-06-01
Marvel,2048,Lucy Westenra (Earth-616),\/Lucy_Westenra_(Earth-616),Secret Identity,,Green Eyes,Brown Hair,Female Characters,,Deceased Characters,8.0,"1973, March",March,1973.0,1973-03-01
Marvel,191623,Mrs. Jenks (Earth-616),\/Mrs._Jenks_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,8.0,"1973, January",January,1973.0,1973-01-01
Marvel,2233,Ningal (Earth-616),\/Ningal_(Earth-616),,Bad Characters,,Orange Hair,Male Characters,,Living Characters,8.0,"1973, May",May,1973.0,1973-05-01
Marvel,439934,Ronald McAllister (Earth-616),\/Ronald_McAllister_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1973, August",August,1973.0,1973-08-01
Marvel,198280,Victor von Doom (Counter-Earth) (Earth-616),\/Victor_von_Doom_(Counter-Earth)_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,8.0,"1973, February",February,1973.0,1973-02-01
Marvel,15349,Xorr the God-Jewel (Earth-616),\/Xorr_the_God-Jewel_(Earth-616),,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,8.0,"1973, August",August,1973.0,1973-08-01
Marvel,2748,Zartra (Ancient Atlantis) (Earth-616),\/Zartra_(Ancient_Atlantis)_(Earth-616),No Dual Identity,Good Characters,,,Female Characters,,Living Characters,8.0,"1973, June",June,1973.0,1973-06-01
Marvel,13019,Annie Christopher (Earth-616),\/Annie_Christopher_(Earth-616),,,,,Female Characters,,Living Characters,8.0,"1974, July",July,1974.0,1974-07-01
Marvel,168229,Dude Jensen (Earth-616),\/Dude_Jensen_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,8.0,"1974, February",February,1974.0,1974-02-01
Marvel,653054,Jean Claude Pennysworth (Earth-616),\/Jean_Claude_Pennysworth_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,8.0,"1974, September",September,1974.0,1974-09-01
Marvel,16002,Joseph Jennings (Earth-616),\/Joseph_Jennings_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,8.0,"1974, January",January,1974.0,1974-01-01
Marvel,440318,Miles Olddann (Earth-616),\/Miles_Olddann_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,8.0,"1974, December",December,1974.0,1974-12-01
Marvel,440076,Ninja (Earth-616),\/Ninja_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1974, September",September,1974.0,1974-09-01
Marvel,641109,Ralph Caccone (Earth-616),\/Ralph_Caccone_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Living Characters,8.0,"1974, November",November,1974.0,1974-11-01
Marvel,440381,Carson Collier Senior (Earth-616),\/Carson_Collier_Senior_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,8.0,"1975, August",August,1975.0,1975-08-01
Marvel,58711,Heater Delight (Earth-616),\/Heater_Delight_(Earth-616),Secret Identity,,,Blond Hair,Female Characters,,Living Characters,8.0,"1976, April",April,1976.0,1976-04-01
Marvel,1118,Ronald English (Earth-616),\/Ronald_English_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Deceased Characters,8.0,"1976, February",February,1976.0,1976-02-01
Marvel,95237,Scimitar (Earth-616),\/Scimitar_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,8.0,"1976, June",June,1976.0,1976-06-01
Marvel,246355,William Hao (Earth-616),\/William_Hao_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,8.0,"1976, October",October,1976.0,1976-10-01
Marvel,245677,Angus MacWhirter (Earth-616),\/Angus_MacWhirter_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1977, April",April,1977.0,1977-04-01
Marvel,7711,Aquarius (LMD) (Earth-616),\/Aquarius_(LMD)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,8.0,"1977, July",July,1977.0,1977-07-01
Marvel,1486,Dromedan (Earth-616),\/Dromedan_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,8.0,"1977, October",October,1977.0,1977-10-01
Marvel,505382,James Callaghan (Earth-616),\/James_Callaghan_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1977, February",February,1977.0,1977-02-01
Marvel,688717,Laralei (Earth-616),\/Laralei_(Earth-616),Public Identity,,Blue Eyes,Black Hair,Female Characters,,Living Characters,8.0,"1977, August",August,1977.0,1977-08-01
Marvel,269526,Nigel Pigman (Earth-616),\/Nigel_Pigman_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,8.0,"1977, July",July,1977.0,1977-07-01
Marvel,505368,Valerie Campbell (Earth-616),\/Valerie_Campbell_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,8.0,"1977, January",January,1977.0,1977-01-01
Marvel,34458,Abd-el-Hazred (Earth-616),\/Abd-el-Hazred_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1978, August",August,1978.0,1978-08-01
Marvel,242298,Geri (Earth-616),\/Geri_(Earth-616),,Good Characters,Red Eyes,Grey Hair,Male Characters,,Living Characters,8.0,"1978, September",September,1978.0,1978-09-01
Marvel,173608,Gladstone Hawkins (Earth-616),\/Gladstone_Hawkins_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1978, December",December,1978.0,1978-12-01
Marvel,90604,Peter Spaulding (Earth-616),\/Peter_Spaulding_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,8.0,"1978, April",April,1978.0,1978-04-01
Marvel,72027,Victor von Doom (Clone) (Earth-616),\/Victor_von_Doom_(Clone)_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1978, April",April,1978.0,1978-04-01
Marvel,439941,Combatra (Earth-616),\/Combatra_(Earth-616),,,,,,,Living Characters,8.0,"1979, February",February,1979.0,1979-02-01
Marvel,439939,Dangard Ace (Earth-616),\/Dangard_Ace_(Earth-616),,,,,,,Living Characters,8.0,"1979, February",February,1979.0,1979-02-01
Marvel,16373,Deathlok (Robot) (Earth-616),\/Deathlok_(Robot)_(Earth-616),,,,,,,Deceased Characters,8.0,"1979, July",July,1979.0,1979-07-01
Marvel,4523,Lady Lotus (Earth-616),\/Lady_Lotus_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,8.0,"1979, February",February,1979.0,1979-02-01
Marvel,71926,Prime Director (Earth-616),\/Prime_Director_(Earth-616),,Good Characters,,White Hair,Male Characters,,Deceased Characters,8.0,"1979, December",December,1979.0,1979-12-01
Marvel,439937,Raydeen (Earth-616),\/Raydeen_(Earth-616),,,,,,,Living Characters,8.0,"1979, February",February,1979.0,1979-02-01
Marvel,593204,Steven Coffin (Earth-616),\/Steven_Coffin_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1979, February",February,1979.0,1979-02-01
Marvel,16009,Tanak Valt (Earth-616),\/Tanak_Valt_(Earth-616),Public Identity,,Blue Eyes,Black Hair,Male Characters,,Living Characters,8.0,"1979, March",March,1979.0,1979-03-01
Marvel,15987,Bel-Dann (Earth-616),\/Bel-Dann_(Earth-616),No Dual Identity,Bad Characters,White Eyes,Black Hair,Male Characters,,Living Characters,8.0,"1980, September",September,1980.0,1980-09-01
Marvel,502953,Dolly Donahue (Earth-616),\/Dolly_Donahue_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,8.0,"1980, November",November,1980.0,1980-11-01
Marvel,442746,Jill Stevens (Earth-616),\/Jill_Stevens_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,8.0,"1980, February",February,1980.0,1980-02-01
Marvel,458029,Karas (Earth-616),\/Karas_(Earth-616),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,8.0,"1980, February",February,1980.0,1980-02-01
Marvel,675907,Lou Snider (Earth-616),\/Lou_Snider_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,8.0,"1980, October",October,1980.0,1980-10-01
Marvel,88705,Rupert Dockery (Earth-616),\/Rupert_Dockery_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,8.0,"1980, May",May,1980.0,1980-05-01
Marvel,18686,Vishnu (Hindu Deity) (Earth-616),\/Vishnu_(Hindu_Deity)_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,8.0,"1980, October",October,1980.0,1980-10-01
Marvel,16175,Avarrish (Earth-616),\/Avarrish_(Earth-616),,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,8.0,"1981, March",March,1981.0,1981-03-01
Marvel,581464,Ernest Carrothers (Earth-616),\/Ernest_Carrothers_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,8.0,"1981, October",October,1981.0,1981-10-01
Marvel,32592,Fashima (Earth-616),\/Fashima_(Earth-616),,Bad Characters,,No Hair,Female Characters,,Living Characters,8.0,"1981, June",June,1981.0,1981-06-01
Marvel,12857,Jonathan Darque (Earth-616),\/Jonathan_Darque_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1981, October",October,1981.0,1981-10-01
Marvel,122226,Manfred Haller (Earth-616),\/Manfred_Haller_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,8.0,"1981, June",June,1981.0,1981-06-01
Marvel,67786,Charon (Olympian) (Earth-616),\/Charon_(Olympian)_(Earth-616),,,,,Male Characters,,Living Characters,8.0,"1982, January",January,1982.0,1982-01-01
Marvel,1212,Franz Mittelstaedt (Earth-616),\/Franz_Mittelstaedt_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,8.0,"1982, June",June,1982.0,1982-06-01
Marvel,305153,Juliana Sandoval (Earth-616),\/Juliana_Sandoval_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Deceased Characters,8.0,"1982, November",November,1982.0,1982-11-01
Marvel,298150,Martha Lund (Earth-616),\/Martha_Lund_(Earth-616),Public Identity,Good Characters,Green Eyes,Grey Hair,Female Characters,,Living Characters,8.0,"1982, December",December,1982.0,1982-12-01
Marvel,298151,Sophie Lund (Earth-616),\/Sophie_Lund_(Earth-616),Public Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Living Characters,8.0,"1982, December",December,1982.0,1982-12-01
Marvel,93604,Wal Rus (Earth-616),\/Wal_Rus_(Earth-616),Public Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,8.0,"1982, May",May,1982.0,1982-05-01
Marvel,174395,Annie Wheeler (Earth-616),\/Annie_Wheeler_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Living Characters,8.0,"1983, May",May,1983.0,1983-05-01
Marvel,174393,Ed Wheeler (Earth-616),\/Ed_Wheeler_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,8.0,"1983, May",May,1983.0,1983-05-01
Marvel,16603,Kenji Oyama (Earth-616),\/Kenji_Oyama_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,8.0,"1983, July",July,1983.0,1983-07-01
Marvel,39753,Dragonrider (Earth-616),\/Dragonrider_(Earth-616),Public Identity,Bad Characters,,Bald,Female Characters,,Living Characters,8.0,"1984, September",September,1984.0,1984-09-01
